id,u_id,u_description,u_name,u_screen_name,u_lang,u_statuses_count,u_followers_count,u_friends_count,latitude,longitude,type,place_type,area,c_country,c_state,c_county,c_geoid,created_at,hashtags,text
498998000497471489,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75151,2781,1887,33.858401,10.111534,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 21:02:48 -0400,,Mais des fois j'aimerais trop être rancunière mais enfaite je pardonne trop vite
498995312519028737,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75133,2781,1887,33.858349,10.111565,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 20:52:08 -0400,,Mais enfaite je viens de rentrer du mariage c'était grave le feu
498995562189176832,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75135,2781,1887,33.858523,10.111738,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 20:53:07 -0400,,Mais moi je vous dit les musiques libyenne elles sont au dessus de tout moi j'aime trooooop c'est les meilleures pour moi
498997327101976576,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75147,2781,1887,33.858353,10.111562,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 21:00:08 -0400,,@_Lamiou mais c'est grave un handicapé que j'ai le seum quand je vois des filles en talons et tout
499000365107675136,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75162,2781,1887,33.858375,10.111552,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 21:12:12 -0400,,Ton enfant faut lui apprendre les bonnes manières des petits
498996862125608960,720436417,Samar,Hakima☀️,SoltanaaaaH,fr,75144,2781,1887,33.858377,10.111586,llp,country,156660526163.688,TUN,Gabès,,,2014-08-11 20:58:17 -0400,,3ayach fi bariz Alger wala milanooo
499083690941894656,427553947,"",loussa11ben,loussa11ben,fr,14275,467,496,33.889767,10.113593,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 02:43:19 -0400,,@Reda2306 Le mort tire le rideau et le suicidé claque la porte .Rip R.W ...
499147426935357440,427553947,"",loussa11ben,loussa11ben,fr,14279,467,496,33.889767,10.113592,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 06:56:34 -0400,Nida_Tounès ,#Nida_Tounès A vendre place de tête de liste pour 180.000 DNT ...
499150589771923456,427553947,"",loussa11ben,loussa11ben,fr,14281,467,496,33.889767,10.113592,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 07:09:09 -0400,Bajbouj Gabès ,"""Le bon grain de l'ivraie"" en matière de cupidité le #Bajbouj a préféré l'ivraie pour la section de #Gabès ..."
499120466326343682,40516884,I'm not human I'm a JEWEL  EunHae/SJ ☆ ϟ SLYTHERIN ALL THE WAY  ϟ, Wafa,AlllRiseJewel,en,24912,253,906,33.858834,10.106502,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 05:09:27 -0400,yesterday nature nofilter nofilternNeeded feet beautiful pretty plant green desert sahara ,#yesterday #nature #nofilter #nofilternNeeded #feet #beautiful #pretty #plant #green #desert #sahara… http://t.co/7oKKs9jdcQ
499188008546230272,427553947,"",loussa11ben,loussa11ben,fr,14290,467,495,33.889767,10.113592,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 09:37:50 -0400,,@loussa11ben Avoir été pacifiste ne sert qu'à avoir plus de crédit le jour où l'on recommande une guerre ...
499194032946679808,2180553489,"كُل الأشيااءْ , تتحقّق .. . . إذّا كانْ مُكونّها ,, الأساسيّ .. [ نيّه صاادقهّ ] !",خواطر عابرة,s15033552,fr,4506,1332,1188,33.869736,10.110757,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 10:01:46 -0400,,والله لو إن حمل صبري فوقك..ان تبرك والله ولو تعتذر منت بعلى خبري ان ما جبرك الغلا ما اقدر على جبرك ياللي على ارض الوفا ما شبرك بشبري
499214423719149568,427553947,"",loussa11ben,loussa11ben,fr,14292,467,495,33.889767,10.113593,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 11:22:48 -0400,,"@adel_0 @hethamw  Ils souffrent souvent de torticolis , en essayant de s'embrasser en faisant l'amour , vulnérables par derrière ..."
499217693871177728,427553947,"",loussa11ben,loussa11ben,fr,14294,467,495,33.889768,10.113593,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 11:35:47 -0400,,@adel_0 @hethamw La théorie de Ali XXL en quelques sortes ...
499264386394226690,427553947,"",loussa11ben,loussa11ben,fr,14297,467,495,33.889746,10.113568,llp,country,156660526163.688,TUN,Gabès,,,2014-08-12 14:41:20 -0400,,Les orteils d'une femme sont-ils considérés comme empreinte génitales ... http://t.co/UhUncd1aBE
499826429669163008,427553947,"",loussa11ben,loussa11ben,fr,14346,468,495,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 03:54:41 -0400,,"Plus on comprend moins on est heureux , le discours de la haine prend le dessus sur toute suggestion de tolérance et d'amour ..."
499841429343309824,427553947,"",loussa11ben,loussa11ben,fr,14349,468,495,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 04:54:18 -0400,,@tn24578 Et par rapport au peuple Aryen c'est un piple à rien ...
499887455387258880,720436417,Samar,3agrouba,SoltanaaaaH,fr,75226,2775,1885,33.85835,10.111555,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:57:11 -0400,LRT ,tant qu'ils portent pas le maillot de la Tunisie c pas des tunisiens on s'en blc même que leur arrière grande tante c une tunisienne #LRT
499886518954369024,720436417,Samar,3agrouba,SoltanaaaaH,fr,75222,2775,1885,33.858308,10.111594,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:53:28 -0400,,Mais que ce que tu sors avec un gars a 14 ans sale pute
499890200882188288,720436417,Samar,3agrouba,SoltanaaaaH,fr,75237,2774,1885,33.858424,10.111552,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 08:08:06 -0400,,@ForestSls ouais j'avoue c'est logique
499883845752459264,720436417,Samar,3agrouba,SoltanaaaaH,fr,75217,2775,1885,33.858326,10.11154,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:42:50 -0400,,Le marié il m'était l'ambiance de dingue il dansait avec les parents de la meuf et tout
499883803658452992,720436417,Samar,3agrouba,SoltanaaaaH,fr,75216,2775,1885,33.858326,10.11154,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:42:40 -0400,,Mais les mariages gabsi c'est quelque chose moi je parle pas avec vous vous connaissez R
499890712062992384,720436417,Samar,3agrouba,SoltanaaaaH,fr,75239,2774,1885,33.858347,10.111551,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 08:10:07 -0400,,Mais quand je mets un tweet et que j'ai même pas un fav je suis grave touché
499885331072954368,720436417,Samar,3agrouba,SoltanaaaaH,fr,75220,2775,1885,33.858342,10.111543,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:48:45 -0400,,Toute ma vie c'est demander a ma mère elle a fait quoi a manger
499886604383956992,720436417,Samar,3agrouba,SoltanaaaaH,fr,75223,2775,1885,33.858267,10.111504,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 07:53:48 -0400,,A 14 ans c'est déjà des putes c'est putes
500010060651954176,427553947,"",loussa11ben,loussa11ben,fr,14376,469,497,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 16:04:22 -0400,,"@KarimaSouid Que prévoit la loi en cas de non paiement ? Qui s'occupe d'une famille étrangères retenue en otage , belle image de la Tunisie"
499909550003458048,427553947,"",loussa11ben,loussa11ben,fr,14357,468,496,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 09:24:59 -0400,,"@adel_0 @khouloudJY Un musulman modéré n'est que chimère ,il était fondateur du MTI avec Mourou et Khriji l'islam est son fond de  commerce"
499916384533741569,427553947,"",loussa11ben,loussa11ben,fr,14365,468,496,33.889767,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 09:52:08 -0400,,"@Addams_1752 La religion doit être un sacerdoce et une paix mais il suffit de se rappeler Galilé et sa fameuse phrase ""pourtant elle tourne"""
499910193095114753,427553947,"",loussa11ben,loussa11ben,fr,14358,468,496,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-14 09:27:32 -0400,,@Louloucss  Une beauté ébène ... http://t.co/NIe6fHo6Kg
500188174468251648,427553947,"",loussa11ben,loussa11ben,fr,14383,470,497,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 03:52:08 -0400,Orfi ,Pour un mariage blanc #Orfi en Tunisie est ce que je peux payer le timbre en vrai faux billet de trente dinars ...
500148342987698176,427553947,"",loussa11ben,loussa11ben,fr,14377,470,497,33.889766,10.113562,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 01:13:51 -0400,ISF ,Et l' #ISF en Tunisie c'est pour quand. .       http://t.co/XWjUNWGQ83
500157012794429440,427553947,"",loussa11ben,loussa11ben,fr,14381,470,497,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 01:48:18 -0400,,"""@Addams_1752: Bonjour les filles! http://t.co/y1sEJVuPai"" Belle illustration de la schizophrénie du printemps Arabe ..."
500156249250754560,427553947,"",loussa11ben,loussa11ben,fr,14379,470,497,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 01:45:16 -0400,,@yapluska007 Bonjour et excellente journée ...
500231680461139968,427553947,"",loussa11ben,loussa11ben,fr,14388,470,498,33.887738,10.102624,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 06:45:01 -0400,,@ja3far2012 Un joueur de poker toujours perdant ...il peut essayer la roulette russe
500285696217993217,427553947,"",loussa11ben,loussa11ben,fr,14395,470,497,33.889768,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 10:19:39 -0400,,"@Addams_1752 Difficile à affirmer sans analyses génétique , la Tunisie a connu les civilisations carthaginoises romaines grecques berbères"
500292456756543489,427553947,"",loussa11ben,loussa11ben,fr,14399,470,497,33.889768,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-08-15 10:46:31 -0400,,"@ja3far2012 Boris Vian a bien écrit ""J'irai cracher sur vos tombes"" ..."
500703042866806784,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75343,2778,1899,33.858418,10.111518,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 13:58:02 -0400,,Et frero si c'est quelque chose a dire je le dit malade lui
500703707047403520,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75344,2778,1899,33.85832,10.111528,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 14:00:41 -0400,,Leur chattes puantes la
500704422134304768,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75350,2778,1899,33.858389,10.11155,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 14:03:31 -0400,,Les hommes ça rentre pas dans les crêpage de chignons mais comme t'es une petite pute bah on verra mtn
500678645032448000,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75329,2778,1898,33.858364,10.111564,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 12:21:05 -0400,,@blizdu95 sah
500678672035364864,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75329,2778,1898,33.858367,10.111566,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 12:21:12 -0400,,Il aime pas ça hh
500703825230307328,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75346,2778,1899,33.858333,10.111546,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 14:01:09 -0400,,Et c'est moi qui décide ntm a les sucer toi la ptn pd va
500702959177834496,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75342,2778,1899,33.858439,10.111497,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 13:57:42 -0400,,C'est trop des pleureuse c'est petite pute
500714256393076736,720436417,Samar. R❤️,3agrouba,SoltanaaaaH,fr,75352,2778,1898,33.858439,10.1115,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 14:42:36 -0400,,@SoltanaaaaH déjà sais * je suis la je parle même pas français
500658019978731520,720436417,Samar,3agrouba,SoltanaaaaH,fr,75251,2775,1892,33.85836,10.11156,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 10:59:08 -0400,,On bande de FDP de vos races la chienne
500659602154082304,720436417,Samar,3agrouba,SoltanaaaaH,fr,75259,2775,1896,33.858425,10.111546,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:05:25 -0400,,@JalalTazii nn mais les gars qui on tout les réseaux possible et imaginable et qui sont H24 dessus voilà quoi
500661663709016064,720436417,Samar,3agrouba,SoltanaaaaH,fr,75275,2775,1896,33.858328,10.111538,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:13:37 -0400,,Mais les libyens continuez a m'ignorer
500663313622396928,720436417,Samar,3agrouba,SoltanaaaaH,fr,75282,2777,1896,33.858438,10.111544,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:20:10 -0400,,C'est la vie
500663905694527489,720436417,Samar,3agrouba,SoltanaaaaH,fr,75286,2777,1896,33.858359,10.111564,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:22:31 -0400,,@AmiineeMiimso mdr mais tu m'apprend le reste ou je suis un cas désespéré
500658845300322304,720436417,Samar,3agrouba,SoltanaaaaH,fr,75256,2775,1896,33.858365,10.111565,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:02:25 -0400,,C'est les genres de gars qui on même pas de réseaux sociaux pas les FDP qui ont : Facebook Kik twitter whatsapp insta
500659957654896640,720436417,Samar,3agrouba,SoltanaaaaH,fr,75261,2775,1896,33.858353,10.11155,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:06:50 -0400,,@JalalTazii c'est mon choix de les critiquer aussi
500660839343747072,720436417,Samar,3agrouba,SoltanaaaaH,fr,75266,2775,1896,33.858358,10.111543,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:10:20 -0400,,"@AmiineeMiimso mdrr commence ça je dois faire un choix entre ""très bien "" et ""bonne réponse "" mdrr ?"
500665428923121664,720436417,Samar,3agrouba,SoltanaaaaH,fr,75291,2778,1897,33.858465,10.111544,llp,country,156660526163.688,TUN,Gabès,,,2014-08-16 11:28:34 -0400,,@AnissaJaab ouii
511940678272966658,427553947,"",loussa11ben,loussa11ben,fr,15243,533,541,33.889766,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 14:12:23 -0400,,"@Verminsator @CapitainHadock @ja3far2012 @After_Ben_Ali @adel_0 Merci l'ami j'adore Brassens , que de souvenirs ..."
511950233233031168,427553947,"",loussa11ben,loussa11ben,fr,15249,533,541,33.889767,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 14:50:21 -0400,,@A_Addams_ Le 26/10/14 en espérant que les dés ne soient pas pipés ...
511973245713940481,427553947,"",loussa11ben,loussa11ben,fr,15254,533,541,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 16:21:48 -0400,,@A_Addams_  @Kitty77000 .... http://t.co/ty3OQR8wo9
511960641243193344,427553947,"",loussa11ben,loussa11ben,fr,15251,533,541,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 15:31:43 -0400,,@RanYa2806 @adel_0 Ne me dites pas que vous êtes de Gabès résidente à Sfax ...
512757890508001280,1018281853,"Musulmane un jour, Musulmane pour toujours. Allah y larhmak Jeddi 08. 02. 14 Mami 23. 12. 08",AZOUR-TOUNSiYA,az0ur,fr,1714,85,231,33.895343,10.088085,llp,country,156660526163.688,TUN,Gabès,,,2014-09-18 20:19:42 -0400,,@gbswives et toi ???
512852590045179904,427553947,"",loussa11ben,loussa11ben,fr,15335,534,542,33.889759,10.112876,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 02:36:00 -0400,,Zoro est arrivé ... http://t.co/fydRIBZeqP
512849675599486976,427553947,"",loussa11ben,loussa11ben,fr,15332,534,542,33.889975,10.112612,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 02:24:25 -0400,,Bon réveil et excellente journée à toutes et à tous ...
512938857193832448,427553947,"",loussa11ben,loussa11ben,fr,15350,533,541,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 08:18:48 -0400,,@Kitty77000 A croire qu'il n'y a plus de psychiatre en occident ... http://t.co/rFWBDWlnKY
512931842170040320,427553947,"",loussa11ben,loussa11ben,fr,15347,533,541,33.88974,10.113552,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 07:50:55 -0400,,@Kitty77000 Je connais la maladie cancéreuse mais je ne connais pas un cancer modéré ...
512942427850936320,427553947,"",loussa11ben,loussa11ben,fr,15351,533,541,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 08:32:59 -0400,,"@Kitty77000 Oui , les poissons sont des vertébrés , les hommes sont des vertébrés , donc l'homme est poisson . J'ai compris ..."
513608382922895360,427553947,"",loussa11ben,loussa11ben,fr,15406,534,542,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 04:39:15 -0400,,"@MsieurLapique Et la suite , C'est dur ...C'est dur ...C'est dur. ..C'est dur ..."
513042777832423424,427553947,"",loussa11ben,loussa11ben,fr,15362,533,541,33.889736,10.113553,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 15:11:44 -0400,,"@Kitty77000 J'ai quand même réussi à lui voler un regard , dommage ... http://t.co/Wd7sal4QzK"
513090535406710784,2777131667,"",Brahim Hmidet,877c78b435554e7,fr,1,0,0,33.894843,10.070381,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 18:21:31 -0400,,Brahim http://t.co/ybFSUKXaQR
513264748717412352,427553947,"",loussa11ben,loussa11ben,fr,15381,534,542,33.887702,10.102555,llp,country,156660526163.688,TUN,Gabès,,,2014-09-20 05:53:46 -0400,,@CleoPatrA_Tn L'étroit grand (La Troïka) cautionne sa candidature certificat médical à l'appui après un toucher rectal ...
513281452432429056,427553947,"",loussa11ben,loussa11ben,fr,15383,534,542,33.889777,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-20 07:00:09 -0400,,@rostomb2007 @RadioShemsFm Vous faites erreur ...
513032396665806849,427553947,"",loussa11ben,loussa11ben,fr,15360,533,541,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 14:30:29 -0400,,@sans_url Dommage les éboueurs ne sont pas en grève ...
513032681475809280,427553947,"",loussa11ben,loussa11ben,fr,15361,533,541,33.88977,10.113558,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 14:31:37 -0400,,@Kitty77000 Bonne soirée ... http://t.co/LmrMiEoRJg
513303863571804160,427553947,"",loussa11ben,loussa11ben,fr,15385,534,542,33.889766,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-20 08:29:12 -0400,,@A_Addams_ @Fauve0 @BI_Lyon Les mosquées font office de casernes ...
513305303220490240,427553947,"",loussa11ben,loussa11ben,fr,15386,534,542,33.889767,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-20 08:34:55 -0400,Gabès ,#Gabès 13:35  38ºc indice UV élevé humidité 33% ...
511764270460448768,427553947,"",loussa11ben,loussa11ben,fr,15221,533,541,33.889767,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 02:31:24 -0400,Islamistes Bourguiba ,"@A_Addams_ Bonjour , A la question qu'est ce qui vous sépare des #Islamistes #Bourguiba avait répondu : Quatre siècles ..."
512979652554817536,2775517359,"",elbouabdelli nacef,BOUABDELLInacef,fr,4,5,27,33.887269,10.107733,llp,country,156660526163.688,TUN,Gabès,,,2014-09-19 11:00:54 -0400,,"“@mishari_alafasy: قال النبي صلى الله عليه وسلم : "" لا تدخلوا الجنة حتى تؤمنوا ، ولا تؤمنوا حتى تحابوا "" رواه مسلم”"
513665027338174465,427553947,"",loussa11ben,loussa11ben,fr,15419,534,542,33.889736,10.113551,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 08:24:20 -0400,,@pascaledelaport Du pur Stendhal ... http://t.co/3HeH1TNQsd
513666172902850560,427553947,"",loussa11ben,loussa11ben,fr,15420,534,542,33.889741,10.113557,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 08:28:53 -0400,,@rVonZolwer @couppied La kleptomanie chromosomique produit d'excellent phénotype ...
511674363436101632,1018281853,"Musulmane un jour, Musulmane pour toujours. Allah y larhmak Jeddi 08. 02. 14 Mami 23. 12. 08",AZOUR-TOUNSiYA,az0ur,fr,1710,85,231,33.895343,10.088085,llp,country,156660526163.688,TUN,Gabès,,,2014-09-15 20:34:09 -0400,,@gbswives Barak allah oufik Caro ❤️❤️ une super soirée ma sha allah
511836842984222720,427553947,"",loussa11ben,loussa11ben,fr,15227,533,541,33.889766,10.113562,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 07:19:47 -0400,,"@Kitty77000 Rien n'est plus vain que les grands débats de théologie : Origine de la vie , évolution de l'humanité , finalité ...1/2"
511762915192745984,427553947,"",loussa11ben,loussa11ben,fr,15219,533,541,33.889766,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-16 02:26:01 -0400,Gabès ,"#Gabès Merci la SONED pour son économie pathogène , coupure d'eau ..."
514809204738379776,2781271101,"",Moustari Heblani,MHeblani,fr,5,2,52,33.884177,10.115422,llp,country,156660526163.688,TUN,Gabès,,,2014-09-24 12:10:53 -0400,,Hi
514817251514785792,427553947,"",loussa11ben,loussa11ben,fr,15513,536,544,33.889796,10.113628,llp,country,156660526163.688,TUN,Gabès,,,2014-09-24 12:42:52 -0400,,@A_Addams_ Je suis effondré et écœuré .
514445277739380737,2781345365,"",Maha farhat,katymanou,fr,15,0,24,33.905734,10.065644,llp,country,156660526163.688,TUN,Gabès,,,2014-09-23 12:04:46 -0400,GhadaJreidi ,@StaracArabia  انضمو لصفحة غادة الجريدي https://t.co/NB2GlKZyy0 #GhadaJreidi
514433254288805888,427553947,"",loussa11ben,loussa11ben,fr,15492,535,543,33.88975,10.113556,llp,country,156660526163.688,TUN,Gabès,,,2014-09-23 11:17:00 -0400,,"@Anti_bhemaaa Il ne faut pas lui en vouloir c'est une jeune mariée , un deuxième mariage bien sûr ..."
514851964673622016,427553947,"",loussa11ben,loussa11ben,fr,15521,536,544,33.889722,10.113552,llp,country,156660526163.688,TUN,Gabès,,,2014-09-24 15:00:48 -0400,,@RanYa2806 @MouNej Les bons comptes font les bons amis mais les bons amis ne font pas les bons comptes
514119143759806466,427553947,"",loussa11ben,loussa11ben,fr,15472,533,541,33.889745,10.113554,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 14:28:50 -0400,JihedEnnikeh ,@adel_0 @hethamw Vous n'avez qu'à rejoindre le #JihedEnnikeh ... http://t.co/GnhPAtqcYE
514126435297284096,427553947,"",loussa11ben,loussa11ben,fr,15473,533,541,33.889762,10.113597,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 14:57:48 -0400,,@adel_0 @hethamw Bonne soirée mes amis ... http://t.co/EDOR8DKkgh
513895714746032128,427553947,"",loussa11ben,loussa11ben,fr,15443,536,545,33.889768,10.113563,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 23:41:00 -0400,Gabès SURVIE ,#Gabès 04:39 Il faut confectionner des masques avec des serviettes imbibées d'eau pour assurer une #SURVIE ...
514385199501967360,427553947,"",loussa11ben,loussa11ben,fr,15480,535,543,33.889746,10.113553,llp,country,156660526163.688,TUN,Gabès,,,2014-09-23 08:06:03 -0400,,@KarimaSouid @Scoulino Il est facile d'obtenir le listing des noms avec le Nº de la CIN dans n'importe quelle société ...1/2
515100208863395840,427553947,"",loussa11ben,loussa11ben,fr,15534,537,545,33.889728,10.113552,llp,country,156660526163.688,TUN,Gabès,,,2014-09-25 07:27:14 -0400,,"@HakSylvie Merci pour les photos sublimes , une honorable ivresse ... http://t.co/rzPsmn76Vs"
515497919110451200,2785419473,"",mariam hamdi,mimou_hamdi,fr,1,0,0,33.864627,10.108749,llp,country,156660526163.688,TUN,Gabès,,,2014-09-26 09:47:36 -0400,Mtarrr ,#Mtarrr &lt;3
515120641368788993,2787862304,"",FIRASSO ESKANDRIEN,XFXNXXZ,fr,11,3,74,33.882948,10.091598,llp,country,156660526163.688,TUN,Gabès,,,2014-09-25 08:48:26 -0400,,@Georgienne_ jolie et belle et ton profil aussi
515574494723702784,427553947,"",loussa11ben,loussa11ben,fr,15565,538,544,33.889768,10.113561,llp,country,156660526163.688,TUN,Gabès,,,2014-09-26 14:51:53 -0400,,Le fils de Ayadi reste en prison ... http://t.co/XoqXhZv1po
513962920204849152,427553947,"",loussa11ben,loussa11ben,fr,15449,535,543,33.888265,10.102827,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 04:08:03 -0400,FousDeDieu ,"@A_Addams_ Les grandes douleurs sont muettes , ce qui n'empêche pas les #FousDeDieu d'être bavards bruyants et menaçants ..."
513950516326711296,427553947,"",loussa11ben,loussa11ben,fr,15448,535,544,33.885182,10.102035,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 03:18:46 -0400,,Bon réveil et excellente semaine à toutes et à tous ...
513985559661117440,427553947,"",loussa11ben,loussa11ben,fr,15453,535,543,33.888476,10.102993,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 05:38:01 -0400,,@CleoPatrA_Tn @mmc_tunisia Nejib Chebbi toujours présent à la gare mais prend systématiquement le mauvais train ...
513987144634081280,427553947,"",loussa11ben,loussa11ben,fr,15454,535,543,33.888265,10.102827,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 05:44:19 -0400,EI ,@A_Addams_ un pléonasme sachant que l' #EI est formé de déséquilibrés et des agités du bulbe ...
513994305988755456,427553947,"",loussa11ben,loussa11ben,fr,15457,535,542,33.888265,10.102827,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 06:12:46 -0400,Gabès ,#Gabès 11:11 38ºc indice UV modéré humidité 14% pic d'ammoniac ...
513723359621025794,427553947,"",loussa11ben,loussa11ben,fr,15425,535,544,33.889769,10.113554,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 12:16:08 -0400,Sahbi_Attigue zaba ,"#Sahbi_Attigue détenu au 4ème étage du MI du temps de #zaba , se défait des ses menottes et quitte le ministère grâce à un verset coranique"
514031237904990210,427553947,"",loussa11ben,loussa11ben,fr,15462,533,541,33.889976,10.112602,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 08:39:32 -0400,Stockholm ,"@MouNej @ISIETN Je commence à regretter Ben Ali-Baba et les 40 voleurs , et je ne connais pas le syndrome de #Stockholm ..."
513737151939624961,427553947,"",loussa11ben,loussa11ben,fr,15427,535,544,33.889718,10.113554,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 13:10:56 -0400,,"@pascaledelaport  Toutes les choses ont leur mystère et la poésie , c'est le mystère de toutes les choses ... http://t.co/av5f8pUmZv"
514059926222942208,427553947,"",loussa11ben,loussa11ben,fr,15467,533,541,33.889742,10.113553,llp,country,156660526163.688,TUN,Gabès,,,2014-09-22 10:33:31 -0400,,@jpney @RomainFougerat @LaurentFabius Exactement comme Saddam responsable du 11 / 09 /2001 ...
513769745179758594,427553947,"",loussa11ben,loussa11ben,fr,15435,535,544,33.889749,10.113554,llp,country,156660526163.688,TUN,Gabès,,,2014-09-21 15:20:27 -0400,,http://t.co/vV38D5RpTi
515754034012360705,427553947,"",loussa11ben,loussa11ben,fr,15571,538,544,33.889767,10.11356,llp,country,156660526163.688,TUN,Gabès,,,2014-09-27 02:45:18 -0400,,@Reda2306 Elle chante en Kabyle ?
